"FSC-A","SSC-A","APC-A","FITC-A","Time"
67170.5,60986.6,141.1,1045.32,2.18216
61414.6,52588.7,28.05,802.59,2.18523
27039.3,46810.6,53.55,535.68,2.18523
65874.1,50672.9,165.75,558,2.18523
56395.7,54093.4,49.3,677.97,2.18625
55999.2,44811.1,75.65,544.98,2.18932
42093.6,39230.2,64.6,547.77,2.19034
72470.6,63906.8,48.45,786.78,2.19239
56431.3,59613.9,14.45,701.22,2.1975
67147.6,75158.9,66.3,837.93,2.1975
59570,41820.2,-10.2,644.49,2.20057
55302.4,82156.2,62.9,907.68,2.20568
46106,44086.6,357.85,547.77,2.21079
49429.5,71132.9,119.85,596.13,2.21079
38841.9,44162.9,53.55,318.99,2.21386
60448.4,55045.8,153,647.28,2.21591
92653.6,67383.1,38653.8,942.09,2.22306
49702.1,57242.4,26.35,582.18,2.22511
47665.4,52682.6,39.95,662.16,2.22613
49330.8,35493.4,55.25,594.27,2.22818
36439.5,34078.9,25.5,472.44,2.22818
60325.2,49709.4,18.7,740.28,2.23022
49511.7,54476.6,107.95,660.3,2.23227
90776.5,78128.4,18.7,980.22,2.23431
51473.2,55464.3,-15.3,902.1,2.23534
59141,68320.6,30236.2,900.24,2.2384
47817.9,63307,35.7,643.56,2.23943
69159.8,83568.9,70.55,855.6,2.24045
67959,70747.9,21.25,867.69,2.24045
32790.5,36542.5,48.45,564.51,2.24454
64440.3,61230.3,47.6,845.37,2.24965
37210.6,61590.2,50.15,550.56,2.2517
70163.1,70584.2,32.3,781.2,2.25272
27891,34785.7,85.85,364.56,2.25272
43536.9,44146.2,21.25,565.44,2.25681
58856.6,43006.9,58835.3,679.83,2.25783
64067.4,47940.6,12.75,1101.12,2.2609
47084,44526.5,4561.95,719.82,2.26397
52453.6,35312.1,45.05,496.62,2.26601
66834,42877.6,69.7,557.07,2.26703
85491.4,62384.4,51.85,670.53,2.26806
27220.2,50025.6,217.6,667.74,2.27522
48663.2,44580.5,23992.1,455.7,2.27624
61622.4,64496.4,55.25,728.19,2.27726
68212.6,81710.7,18.7,930,2.28135
35034.1,40913.5,6905.4,535.68,2.28749
58049.2,54784.4,90.1,613.8,2.2926
57525.4,48259.6,12.75,497.55,2.29362
64639.4,67292.9,52.7,800.73,2.29976
82761.2,45751.4,86.7,588.69,2.30078
44605.8,55878.1,59.5,827.7,2.30385
50903.7,44450.3,13.6,638.91,2.30896
34173,53077,27.2,780.27,2.31305
46616.3,45302.2,9.35,634.26,2.31305
70732.6,63714.3,283.05,729.12,2.31407
58986.1,49595,19.55,665.88,2.3151
57959.9,64866.6,24.65,759.81,2.3151
47744.4,57778.1,22937.2,810.96,2.3151
64011.3,75233.3,21.25,1647.96,2.32123
81485.3,45876,174.25,402.69,2.32225
92745.2,69984.4,75.65,937.44,2.32737
60025.8,36221.6,70.55,449.19,2.32737
62666,53609.9,85.85,638.91,2.33452
65756.4,59589.8,22.1,888.15,2.33452
46388,43624.4,49.3,496.62,2.33555
67785.2,48229.8,57.8,648.21,2.33964
66962.8,64276.9,11.9,670.53,2.34066
65191.6,52144.2,79.9,603.57,2.34373
67033.9,38524.3,45.05,531.03,2.3468
75818.7,65636.6,385.05,830.49,2.34986
47423.7,75010.1,67.15,829.56,2.35089
56069.5,54068.3,40.8,742.14,2.35089
75720.7,68714,68,778.41,2.35498
56534.8,38804.2,13.6,529.17,2.35907
51006.4,49155.1,15.3,632.4,2.3652
29854.9,37017.7,-11.9,625.89,2.36622
68225.2,44047.6,16.15,566.37,2.36929
94890.1,68018.3,51.85,799.8,2.37747
98696.3,82767.2,28.05,1044.39,2.38565
52877.9,59454,7515.7,837,2.38974
64606.2,54419.9,78.2,771.9,2.39077
78755.9,86801.5,46.75,994.17,2.3969
39687.2,48342.3,10.2,730.05,2.3969
43330.7,42747.4,27.2,584.97,2.39895
74673.2,74042.9,300.05,1339.2,2.39895
51603.6,63372.1,349.35,794.22,2.40201
42535.2,48956.1,22.1,640.77,2.4061
63741.2,49439.7,20.4,619.38,2.40713
74827.2,62317.4,45.9,771.9,2.41019
64432.4,52186.9,23.8,822.12,2.41019
85940.9,72165.2,13785.3,1330.83,2.41019
85999.4,70134.1,-3.4,931.86,2.41122
69487.6,39519.4,48.45,530.1,2.41326
99651.4,67732.8,16.15,921.63,2.41428
43665.7,39113.9,23.8,496.62,2.41838
39556.9,70155.5,31.45,753.3,2.42144
40263.9,50678.5,34.85,596.13,2.42247
58596.7,60995.9,17,609.15,2.42553
49743.1,45734.6,58.65,694.71,2.42962
47455.3,41463.1,18.7,579.39,2.43269
52299.6,40561,45.05,541.26,2.43678
45430.5,42920.4,176.8,572.88,2.44087
61661.9,64938.2,49.3,822.12,2.44292
58588,66466.2,62.05,965.34,2.44496
53235.7,67772.8,52731.5,941.16,2.44496
47675.7,64530.8,-19.55,792.36,2.44598
66710.8,54856.1,43.35,545.91,2.44803
76395.4,70322,78.2,779.34,2.45007
70832.2,44778.6,-12.75,620.31,2.45928
47144,38387.6,15136,4500.27,2.46337
47645.7,54131.6,30.6,320.85,2.46644
56083.7,46035.9,68,721.68,2.46848
57245.8,50946.3,63.75,926.28,2.4695
41352.6,54937.9,65.45,619.38,2.47155
84496,57686,43.35,1035.09,2.47257
62430.5,57055.5,38.25,764.46,2.47359
82848.9,79734.5,17985.2,1288.98,2.47462
50987.4,58868.1,-3.4,778.41,2.47564
72922.5,62195.6,118.15,840.72,2.47564
82907.3,76075.9,222.7,874.2,2.50018
76392.2,60023.1,6.8,764.46,2.50529
49270.7,60820.1,99.45,612.87,2.50938
61328.5,59494,98.6,875.13,2.51143
88664.1,66554.5,11847.3,1050.9,2.51756
31393,47629.9,-0.85,799.8,2.52472
64570.7,41138.6,37.4,768.18,2.52677
52037.3,47531.4,328.95,567.3,2.52779
80733.3,72142,58.65,925.35,2.53086
25151.2,50460.9,2520.25,624.96,2.53495
73185.6,58096.2,65.45,810.03,2.53495
58662.2,51490.4,2167.5,681.69,2.53802
57396.7,36772.2,32.3,528.24,2.53904
70603.1,56519.8,13634.9,819.33,2.5462
54104.7,52901.2,92.65,586.83,2.55131
55680,48993.3,371.45,605.43,2.55233
31808.6,31452.6,30.6,385.95,2.5554
49954.1,40449.4,5.1,693.78,2.55847
35845.5,52387.8,30823.6,567.3,2.55949
39641.4,58690.4,28798,557.07,2.56562
33383,38569.9,2983.5,462.21,2.57585
75674.1,52614.8,35.7,691.92,2.58096
65729.6,46564.2,67.15,664.02,2.59017
63101.2,56903.9,73.95,773.76,2.59017
41926.9,50326,36.55,498.48,2.59528
82899.4,75915.9,-1.7,964.41,2.59528
47188.3,38128.1,60.35,467.79,2.59732
69014.4,64636.9,20.4,762.6,2.60141
44985,47099.9,86.7,583.11,2.60653
69229.3,53845.1,67.15,642.63,2.61062
81249.1,44789.7,70.55,558,2.61062
44636.6,58911.8,5672.05,701.22,2.61164
61168.1,41547.8,11.9,537.54,2.61573
86787,67850,108.8,752.37,2.62187
77516.4,69572.4,2.55,830.49,2.62391
80349.3,89186.1,153,983.94,2.62596
56978.8,71374.7,65.45,828.63,2.63005
61190.2,66199.3,34419.1,880.71,2.63107
57765.6,55941.4,83.3,620.31,2.63618
58418.9,57682.3,31.45,842.58,2.63823
54369.4,46434.9,12.75,480.81,2.64027
58245.1,45553.3,379.1,631.47,2.64129
53167.8,44309.9,17.85,681.69,2.64334
53831.4,87958.5,35683.9,919.77,2.64743
46418.8,46936.2,22.1,683.55,2.64948
61820.7,48079.1,21.25,621.24,2.6505
55556,43102.7,72.25,566.37,2.65766
96041.9,67569.1,53.55,876.99,2.6689
59483.8,48097.7,41.65,687.27,2.67299
59458.6,62217,17.85,789.57,2.67708
76739,54763.1,158.1,860.25,2.67811
77461.1,57877.6,22.95,684.48,2.67811
88595.3,68169,51,810.96,2.68015
38571,51529.4,49.3,702.15,2.68118
62772.6,49584.8,38.25,603.57,2.68833
53200.2,43375.2,7.65,595.2,2.69038
68849.3,84737,43.35,909.54,2.69447
87542.3,54336.2,10.2,936.51,2.69447
35068.1,54368.7,97.75,591.48,2.7006
56991.4,58061.8,50.15,564.51,2.70367
52139.2,31888.8,-7.65,294.81,2.70981
57184.2,60040.8,477.7,672.39,2.71083
48054.1,46861.8,6.8,580.32,2.71287
53390.6,57208,16.15,530.1,2.7139
54361.5,63304.2,51.85,1002.54,2.71594
48419.9,38421.1,79.9,560.79,2.71697
71696.5,45482.6,27.2,769.11,2.72003
54033.6,67598,6.8,713.31,2.72515
69347,74501.4,66.3,1038.81,2.72924
63394.3,44458.6,21.25,751.44,2.73026
55671.3,51057.9,8.5,601.71,2.73435
61458.1,55602.8,85.85,640.77,2.73639
74361.1,36374.2,14.45,563.58,2.73742
48381.2,60681.6,11.05,938.37,2.73742
77551.1,73407.7,23.8,839.79,2.7456
67156.3,52795.2,27.2,529.17,2.74764
40439.3,52398.1,230.35,704.94,2.74969
31564.5,56969.9,80.75,785.85,2.75173
54293.5,67157.2,55.25,637.98,2.75378
42694.8,57176.4,14756,1128.09,2.75787
52491.6,56168.3,47.6,623.1,2.76094
29326.4,40972.1,23.8,563.58,2.76094
71033.6,89235.4,100.3,1161.57,2.76298
63871.5,61445.1,106.25,721.68,2.76503
41318.6,44537.7,20.4,433.38,2.76912
104500,68873.9,1324.3,12123.5,2.77116
74668.4,70576.8,4965.7,716.1,2.77627
41721.5,48056.8,-0.85,696.57,2.78036
63091,86923.4,338.3,877.92,2.7865
44411.4,53914,231.2,820.26,2.78752
47714.4,58685.8,32.3,711.45,2.79059
64762.6,85792.5,54.4,960.69,2.79059
40758.5,39343.6,15.3,411.99,2.79264
40794.8,35999.4,51.85,539.4,2.80695
34557.8,41412,16.15,417.57,2.80797
42310.8,45266.8,55.25,1501.95,2.809
65987.9,79874.9,230.35,899.31,2.81513
86784.7,62891.2,26.35,781.2,2.81615
66220.2,42794.9,46.75,544.05,2.81615
27927.3,58966.7,28.05,643.56,2.82433
77320.5,51588,34,721.68,2.8274
67503.9,58941.5,31.45,655.65,2.82843
53071.4,49818.2,45.9,633.33,2.83149
57675.5,60043.6,5891.35,711.45,2.83661
55157.8,68234.1,28.05,1610.76,2.83763
88871.1,69557.5,45.05,1361.52,2.83763
74196,64501.1,45.9,864.9,2.84581
58385.7,57974.3,14.45,539.4,2.85297
81768.2,68535.4,39.95,903.03,2.85399
54186.1,58463.5,-17,800.73,2.85603
60289.6,64780.1,45.05,665.88,2.85706
65899.4,49085.4,45.9,681.69,2.8591
68207,71956.9,186.15,935.58,2.86012
64200.9,70296.8,72.25,915.12,2.86217
50935.2,69215.2,34,1065.78,2.86831
68158,72075,-17,894.66,2.87546
63830.4,60297.5,10121.8,621.24,2.88467
87954.7,59196.4,14111.7,972.78,2.88773
63130.5,62157.5,22.95,694.71,2.88773
42920.7,66217.9,141.1,783.99,2.8908
80936.3,59794.4,87.55,811.89,2.9
64010.5,69084.1,13.6,810.96,2.90307
46592.6,62566.7,34.85,611.94,2.90614
92507.4,51124,4.25,875.13,2.90819
86991.6,62378.8,27.2,982.08,2.91432
94691.8,88447.6,107.95,1418.25,2.91637
78362.5,70018.8,1768,552.42,2.9225
60481.6,45255.7,41.65,639.84,2.92761
41876.3,23644.3,-0.85,435.24,2.9317
53086.4,42053.7,6.8,618.45,2.93375
56477.1,81132.3,9272.65,789.57,2.93477
66394.8,66872.6,13.6,1036.02,2.93784
43829.2,62967.5,59.5,706.8,2.93886
60366.3,76869.1,5144.2,1231.32,2.93989
88024.2,58294.3,47.6,847.23,2.94398
46687.4,67124.6,235.45,764.46,2.94602
40328.7,51725.7,114.75,736.56,2.95625
56556.1,33719,31.45,458.49,2.95931
59631.6,56269.7,17,867.69,2.96034
49860.1,52030.7,56.1,690.99,2.9634
61751.9,62443,24.65,721.68,2.96443
92482.9,77375.1,163.2,805.38,2.96749
65542.4,51116.5,2936.75,837,2.97056
43996.7,45201.7,29.75,632.4,2.97465
47596.7,53436.9,184.45,1216.44,2.97567
83710.8,63835.2,50.15,783.99,2.97977
70377.1,65275.8,68.85,712.38,2.98283
72954.1,63765.4,3.4,663.09,2.98488
65458.6,76106.5,49.3,747.72,2.9859
72601.8,69388.2,-5.1,976.5,2.98692
71995.1,71013.9,93.5,1272.24,2.99101
52554,40335,116.45,641.7,2.99306
80594.2,75868.5,46.75,851.88,2.99715
49797.7,40391.8,44.2,575.67,3.00328
73390.2,48554.4,37.4,687.27,3.0084
53864.6,34940.1,-4.25,555.21,3.0084
72424,64174.7,51,873.27,3.0084
71204.3,46077.8,42.5,503.13,3.01044
65396.2,69345.5,152.15,987.66,3.01044
50351.4,49412.8,22.95,730.98,3.01249
60777.9,40661.5,12.75,644.49,3.01453
64881.9,54500.8,17,745.86,3.01556
79098.8,58199.4,5.95,786.78,3.01556
76304.5,57964.1,5.1,721.68,3.0176
52559.5,48895.7,39.95,594.27,3.01965
105470,85018.7,22.95,1522.41,3.02067
63062.5,50606.9,10539.2,2758.38,3.02374
61057.5,82921.6,54.4,898.38,3.02578
45066.3,49696.4,181.9,711.45,3.02783
47594.3,26852.8,26.35,488.25,3.02885
56746.5,52793.3,110.5,498.48,3.02885
70460.1,77678.2,22.1,952.32,3.03089
71166.4,77557.4,-19.55,772.83,3.03601
50779.6,69592.8,28.05,975.57,3.03703
58306.7,57689.8,113.05,827.7,3.03703
32392.4,47937.8,62.05,661.23,3.03703
46719.8,59215,130.05,875.13,3.04112
41730.2,68935.3,16.15,770.97,3.04521
54565.3,33387.9,17.85,706.8,3.04725
64254.7,55962.8,51,636.12,3.04725
43884.5,49869.4,23.8,861.18,3.05646
66822.9,48230.7,39.1,575.67,3.05953
45039.5,51788,28.05,792.36,3.06259
41100.5,39066.5,37.4,527.31,3.06464
49691,50280.4,46.75,631.47,3.06771
35191.3,31421.9,33.15,389.67,3.06975
64844,69652.4,66.3,739.35,3.07486
59171,60424,110.5,745.86,3.07895
58925.3,43170.6,59.5,501.27,3.08202
62993.8,60677.9,28.05,616.59,3.08918
80892.1,69211.5,6718.4,839.79,3.09941
63817,62024.5,387.6,915.12,3.10043
85242.6,62509,58.65,1832.1,3.10861
81762.6,43518.4,22.95,730.05,3.11679
56995.3,51995.4,27920.8,1077.87,3.11883
39899.7,52671.5,38.25,667.74,3.11986
54537.7,58475.6,29.75,541.26,3.1219
56011.8,66768.4,26.35,666.81,3.12292
30673.3,46408.9,41.65,514.29,3.12804
37713.8,58202.2,22.1,1341.99,3.13008
41850.2,49182.1,39265.8,788.64,3.13111
69957.7,71465.9,50.15,1066.71,3.13315
89550.5,55973.9,62.05,712.38,3.1352
40057.7,38839.6,12.75,451.05,3.1352
55928.1,70534.9,478.55,805.38,3.13826
60668.8,44295,33.15,716.1,3.14031
70605.5,41015.8,66.3,659.37,3.1444
58607.7,69610.5,52.7,1291.77,3.14542
82846.5,83497.3,102.85,954.18,3.14542
39282.8,34691.8,224.4,466.86,3.1536
51451.9,44228.9,-4.25,480.81,3.15462
81659.1,71496.5,39.1,696.57,3.15565
55262.1,69397.5,18.7,877.92,3.1628
96943.3,65039.6,25.5,1229.46,3.16485
69395.2,50364.1,28.9,792.36,3.16485
95157.9,63379.5,45.9,763.53,3.16996
24303.6,43588.2,4335.85,668.67,3.17099
30365.2,42404.3,13.6,604.5,3.17201
93641.9,64468.5,5.1,800.73,3.17405
52422.8,58631.9,4470.15,719.82,3.18735
38337.9,37613.9,21.25,431.52,3.18837
49311.8,61684.1,19853.5,637.05,3.19348
42291.1,39535.2,57.8,624.03,3.20269
30926.9,37574.8,56.1,576.6,3.2078
61684.8,46299.1,43.35,678.9,3.2078
62953.5,70212.2,47.6,899.31,3.20882
42747.7,44848.3,17,681.69,3.21189
29025.4,58391.9,5.95,645.42,3.217
65916,63349.7,51,732.84,3.21905
62457.4,40668,124.95,585.9,3.22416
60057.4,73269.1,19.55,909.54,3.22723
42185.2,51864.2,10.2,599.85,3.24768
38192.6,70856.7,-10.2,826.77,3.25279
91422,70824.1,20.4,993.24,3.25484
67961.3,64714.1,181.9,926.28,3.26199
52322.5,41431.5,34.85,588.69,3.26302
111040,82103.2,28.9,1320.6,3.26506
67011,67350.6,15.3,747.72,3.27427
44272.4,46079.6,11275.2,590.55,3.27631
53083.3,41526.4,204.85,456.63,3.2804
43305.4,50203.3,20.4,596.13,3.28245
56554.5,65375.3,76.5,819.33,3.28449
34999.4,67766.3,1890.4,908.61,3.28449
49783.4,56228.7,22.1,1125.3,3.2896
43481.6,49362.5,7801.3,1064.85,3.29063
94824.5,69261.8,39484.2,5339.13,3.29267
56084.5,53954.9,6463.4,1788.39,3.29472
42626,46553.9,556.75,482.67,3.29574
64509,49409,19.55,664.02,3.29881
57601.3,48706,135.15,491.04,3.3029
58403.1,51094.2,34.85,698.43,3.30494
45034.7,51161.2,26.35,793.29,3.30801
81556.4,52394.3,60.35,797.94,3.30801
45053.7,40218.8,116.45,597.06,3.30801
77357.6,50152.1,69.7,802.59,3.31619
67502.3,61344.7,51,762.6,3.31926
23763.2,44765.6,39.95,657.51,3.3213
79344.4,53698.2,25.5,686.34,3.32233
72149.9,61483.2,42.5,823.05,3.32437
62830.3,52526.4,24.65,782.13,3.32846
70949.9,75073.3,4720.05,815.61,3.32948
38331.6,45489.1,919.7,832.35,3.33153
78321.4,40545.2,31.45,384.09,3.33357
102764,56312.4,14.45,720.75,3.33357
56820,51346.2,50.15,697.5,3.33766
71506.9,50907.3,45.05,665.88,3.33971
71444.4,74360,64494.6,1011.84,3.33971
63909.4,50236.7,18778.2,686.34,3.33971
58483.7,61925,55.25,808.17,3.34789
29205.5,34198,22.1,421.29,3.34994
68632.8,54705.4,45.05,754.23,3.35198
45733.1,45734.6,17,525.45,3.35607
74463,48070.8,69.7,721.68,3.35607
91734.8,66680.1,30.6,780.27,3.35914
54014.7,67917,35.7,873.27,3.35914
32243.9,40084.9,7.65,651.93,3.36221
51778.2,52022.3,37.4,717.03,3.36425
48983.2,58209.6,1.7,1274.1,3.36732
38797.7,48516.2,2139.45,597.06,3.37652
98865.3,61557.6,28.05,904.89,3.37754
68884.1,52559.9,46.75,643.56,3.37857
40166,46795.7,-11.05,620.31,3.38266
69666.9,66906.1,52.7,910.47,3.3847
42888.3,55334.1,11.05,563.58,3.38777
58221.4,45555.1,2488.8,607.29,3.38777
75866.9,67681.7,402.9,739.35,3.39084
44574.2,53913,49.3,619.38,3.39493
55769.3,42209.9,869.55,782.13,3.39595
89712.4,67533.8,24.65,877.92,3.39902
68718.1,47992.6,25.5,686.34,3.40004
38132.5,48432.5,11209.8,347.82,3.40004
71002.8,68809.8,45.9,914.19,3.40106
56302.5,69408.7,527.85,972.78,3.40515
49736.8,41373.8,25.5,608.22,3.40515
82806.2,72090.8,34.85,995.1,3.4072
61157.1,53691.7,3.4,752.37,3.40924
67805.7,53344.8,45.9,677.04,3.41333
56684.9,53902.8,-18.7,824.91,3.41333
30042.9,51286.7,36.55,574.74,3.41742
83292.1,87613.4,320.45,1164.36,3.41845
51497.7,40533.1,17.85,638.91,3.41947
24702.5,44800,23.8,495.69,3.42458
67773.3,52894.7,3151.8,783.99,3.42458
38909.9,44069.9,154.7,495.69,3.42867
50074.2,40924.6,33.15,570.09,3.43276
46879.4,43184.6,42.5,391.53,3.44094
48184.5,48657.6,10.2,491.04,3.44197
89316.6,54700.7,58.65,862.11,3.45117
85285.2,73164,66.3,1115.07,3.45219
36371.6,46913.9,51.85,735.63,3.45526
93360.6,58344.5,19.55,1013.7,3.45628
39517.4,60152.4,73.1,801.66,3.4573
65754.9,70664.2,18.7,958.83,3.45833
56378.4,38804.2,18.7,407.34,3.46242
49272.3,48436.3,17.85,638.91,3.46446
50090,56929,28.05,606.36,3.46753
57410.1,52823.1,69.7,761.67,3.46753
45143,37361.8,58.65,415.71,3.46855
64309.2,49782,34,724.47,3.4706
43614.3,30539.3,109.65,360.84,3.4706
34844.5,66376,48.45,911.4,3.47469
41407.1,50008.9,56.1,813.75,3.47673
61619.2,43594.7,81.6,594.27,3.48082
44297.7,48471.6,75.65,526.38,3.48287
51754.5,46348.4,-23.8,517.08,3.48389
66976.2,43629.1,222.7,591.48,3.48594
51142.2,42030.4,80.75,516.15,3.48798
65445.2,77269,22.95,802.59,3.50332
55209.2,61239.6,46.75,717.96,3.51048
60232,47018,4.25,501.27,3.51252
61293.7,73152.9,34.85,889.08,3.51355
66677.6,44750.7,51.85,629.61,3.52582
55002.2,41896.5,175.1,700.29,3.52888
47174.9,40102.5,5.1,588.69,3.53911
57651,31487.9,39.95,669.6,3.54013
49506.1,46346.6,28.05,504.99,3.54627
81340.8,72782.7,90.95,779.34,3.55343
38610.5,35551.1,59.5,361.77,3.55343
59859.9,50218.1,74.8,529.17,3.55649
56340.4,41784,26.35,502.2,3.55752
38147.5,47525.8,-15.3,432.45,3.56161
58150.3,37399.9,27.2,341.31,3.56979
40151,47234.7,-4.25,906.75,3.57285
68345.3,60460.2,28.05,1542.87,3.5749
52741.2,72720.4,73.95,1057.41,3.57695
84238.5,66695.9,51.85,888.15,3.58001
46690.6,36119.3,5.1,419.43,3.58513
73561.6,50502.7,49.3,701.22,3.59126
68275.8,67033.5,13.6,882.57,3.59331
55485.7,34101.2,64.6,538.47,3.61069
44493.6,45479.8,206.55,825.84,3.61274
48566,42591.2,38.25,491.04,3.61785
46685.8,47518.4,33.15,620.31,3.61989
68834.3,51175.1,24.65,621.24,3.62296
42012.2,64979.1,119,704.01,3.62398
39135,52605.4,-6.8,559.86,3.62501
30639.4,52563.6,24795.4,13230.2,3.63625
57704.8,68486.1,10.2,763.53,3.64137
94089.8,75091.9,27.2,895.59,3.64546
38507.8,46447,6872.25,461.28,3.6475
78274.8,53643.3,-10.2,726.33,3.65057
55710,47877.3,82.45,592.41,3.65364
54132.4,38855.4,32.3,535.68,3.65364
77503.7,59974.8,65.45,671.46,3.65568
44597.1,47425.4,123.25,664.02,3.65671
48075.5,33781.3,437.75,380.37,3.65977
50502.3,32676.5,22.1,487.32,3.66386
66254.1,75658.3,18.7,896.52,3.66898
51265.5,52065.1,34,742.14,3.67511
39575.8,54225.5,25.5,662.16,3.67613
48104.7,47510.9,187.85,571.95,3.6792
62120.1,61332.6,-11.05,910.47,3.68431
54540,35967.8,-12.75,381.3,3.68841
49422.4,54841.2,16.15,748.65,3.68943
72695,53922.3,0.85,678.9,3.69147
63040.4,54953.7,5.1,700.29,3.69352
105453,77151.9,41.65,818.4,3.69556
52460,51470.9,34,770.04,3.69863
48322.7,43013.4,63.75,412.92,3.70068
33537.1,54021.8,30.6,687.27,3.7017
42953.1,51721.9,19.55,713.31,3.70783
41279.9,66826.1,42.5,962.55,3.70886
39270.1,43424.5,28.05,360.84,3.70886
57180.2,58037.6,16.15,716.1,3.70988
53312.4,45028.7,40.8,487.32,3.7109
43076.3,41395.2,25.5,533.82,3.7109
56026.8,38117.9,-13.6,611.01,3.71192
71818.1,58155.7,25.5,749.58,3.71499
66714.7,77192.8,6506.75,1126.23,3.71499
62998.6,61591.1,42.5,727.26,3.71704
67902.9,57325.2,13.6,698.43,3.71806
61697.4,46155,25638.6,587.76,3.71908
64668.6,57814.4,-4.25,744.93,3.7242
43183.8,45950.4,-6.8,616.59,3.72522
67785.2,56478.9,16.15,740.28,3.73238
62135.1,64308.6,0.85,704.94,3.73953
63665.3,67689.1,43.35,1043.46,3.73953
69217.4,67939.3,47.6,830.49,3.74158
67528.4,62599.2,77.35,654.72,3.74158
38060.6,46649.7,69.7,611.01,3.74567
47163.8,44911.6,41.65,619.38,3.74771
67726.7,66992.5,-5.1,929.07,3.7518
52964.8,40707,30.6,526.38,3.75385
80975.8,38467.6,24.65,477.09,3.75487
46244.2,37749.6,-28.05,436.17,3.75589
72889.4,61248.9,17,785.85,3.77123
63133.6,46193.1,73.95,685.41,3.77226
46186.6,46935.2,62.9,562.65,3.77737
52049.9,45408.2,16.15,519.87,3.78657
58402.3,33532.1,31.45,525.45,3.79168
69609.3,70517.2,115.6,679.83,3.80191
68188.9,63714.3,81.6,755.16,3.806
49135.6,37253,28.05,517.08,3.806
43996.7,53926.1,28.05,615.66,3.81111
46166,40724.7,28.9,512.43,3.81418
87095.1,56517,42.5,740.28,3.81623
82128.4,61615.3,105.4,717.96,3.83566
65476.8,53450.8,-0.85,921.63,3.8377
91886.5,78130.2,39.95,930.93,3.85099
88365.5,63781.3,53.55,838.86,3.85099
71951.6,64846.1,23705.7,1994.85,3.85304
48511.5,37041,15.3,687.27,3.85713
55359.2,73612.3,14.45,1598.67,3.85815
58631.4,51245.8,43.35,737.49,3.86224
32011.6,37141.4,35.7,485.46,3.86531
78879.1,52853.8,15.3,2509.14,3.87042
31647.4,56319.9,30.6,783.06,3.87145
59597.6,50047,67.15,810.03,3.87247
38698.9,38162.6,14966,618.45,3.87451
54698.8,46620.9,11.9,639.84,3.88372
66652.3,48701.3,11.9,758.88,3.88576
45105.8,43661.6,32.3,459.42,3.88678
25084.1,44369.4,23864.6,523.59,3.8919
61967.6,61246.1,22.95,913.26,3.8919
51925.1,48273.5,69.7,635.19,3.89292
49985.7,62124.9,26.35,704.01,3.89496
43858.4,51202.1,113.05,662.16,3.89905
65520.2,46960.4,142.8,543.12,3.90724
55704.5,33634.4,1025.1,540.33,3.91235
71356.8,65289.7,31.45,753.3,3.91644
46279,42448,22.1,434.31,3.91746
83288.9,72019.2,92.65,1108.56,3.92155
67275.6,68707.5,2.55,647.28,3.9236
81237.3,76351.1,8.5,996.03,3.92666
60282.5,44545.1,87.55,652.86,3.92871
38814.3,51002.1,6.8,536.61,3.93178
62684.1,52891,39.1,745.86,3.9328
65054.9,38079.8,-12.75,547.77,3.93791
58647.2,41492.9,37.4,495.69,3.942
78276.4,54250.6,59.5,839.79,3.94609
61638.2,60729.9,59.5,859.32,3.94609
65149.7,52335.8,-26.35,577.53,3.95121
69837.6,69283.1,19.55,1063.92,3.95325
64570.7,61754.8,27.2,820.26,3.96348
59619.7,62944.3,56.1,1232.25,3.96654
65028.9,67888.1,80.75,677.04,3.96859
61166.5,49901,22.95,562.65,3.97063
45097.2,39193,62.05,457.56,3.97268
48180.5,62750.8,62.9,628.68,3.97677
49179.9,37793.3,4.25,654.72,3.98188
70126.7,53956.7,-28.9,734.7,3.98291
64507.5,47021.7,88.4,579.39,3.99109
41163.7,48503.2,11.05,717.03,3.99109
67446.2,59020.6,-11.9,690.06,3.99415
40261.6,32554.7,23.8,390.6,3.99415
49854.5,40959.1,39.1,564.51,3.9962
33222.7,65861.7,32.3,1243.41,4.00029
46873.1,48634.4,1568.25,624.96,4.00131
41685.9,41992.3,51.85,571.02,4.00233
89778.8,53036,21.25,748.65,4.00336
55999.9,56873.2,32.3,619.38,4.00336
55396.4,60532.8,25.5,810.96,4.00438
71325.1,63431.6,79.9,759.81,4.0054
54191.6,45769.9,-1.7,512.43,4.00642
64475.9,74223.3,104.55,862.11,4.00847
96700.7,62477.4,-19.55,854.67,4.01051
54207.4,80009.8,83.3,902.1,4.01051
31255.6,46159.6,74.8,671.46,4.01256
45512.7,40282.9,26.35,617.52,4.01358
48822,80988.1,0.85,1142.97,4.01358
67934.5,63781.3,6.8,798.87,4.01358
39374.4,52944,13.6,563.58,4.01869
45002.4,57968.8,423.3,580.32,4.02074
60465.8,42508.4,30.6,602.64,4.02074
32126.9,28841.2,23.8,408.27,4.02176
57758.5,35435.8,-6.8,467.79,4.02994
99340.9,71604.4,8.5,855.6,4.0371
35284.6,58122.2,41.65,625.89,4.03812
50152.4,54157.6,-25.5,551.49,4.03812
84165.8,88469,98.6,1039.74,4.04017
90601.2,66984.2,53.55,849.09,4.04119
41606.1,55154.6,11573.6,589.62,4.04119
47330.5,60811.8,62.05,757.02,4.04426
65514.7,51254.2,54.4,771.9,4.04528
53197.8,61728.8,15221,2390.1,4.0463
